State,Lat,Lon,GHCN_ID,City/Station Name,County,Elev,1-Feb,2-Feb,3-Feb,4-Feb,5-Feb,6-Feb,7-Feb,8-Feb,9-Feb,10-Feb,11-Feb,12-Feb,13-Feb,14-Feb,15-Feb,16-Feb,17-Feb,18-Feb,19-Feb,20-Feb,21-Feb,22-Feb,23-Feb,24-Feb,25-Feb,26-Feb,27-Feb,28-Feb
SC,33.55,-81.7,USC00380072,AIKEN 2 E,AIKEN,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,33.49,-81.71,US1SCAK0031,AIKEN 3.5 SSE,AIKEN,435,M,M,0,0,M,M,M,M,0,0,0,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,33.48,-81.73,US1SCAK0053,AIKEN 3.9 S,AIKEN,422,M,M,0,0,M,M,M,0,0,0,0,M,M,M,M,M,0,M,M,0,0,0,M,0,0,0,0,0
SC,33.48,-81.74,US1SCAK0047,AIKEN 4.3 SSW,AIKEN,390,M,M,0,0,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,0,0,0,M,0,0,0,0,0
SC,33.44,-81.66,US1SCAK0014,AIKEN 7.8 SSE,AIKEN,336,M,M,0,0,M,M,M,0,0,0,M,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,33.56,-81.59,US1SCAK0033,AIKEN 8.3 E,AIKEN,331,M,M,0,0,M,M,M,0,0,0,0,M,M,M,M,M,0,M,M,0,0,0,M,0,0,0,0,0
SC,33.48,-81.6,US1SCAK0092,AIKEN 8.6 ESE,AIKEN,322,M,M,0,0,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,M,M,M,0,0,0,0
SC,33.44,-81.64,US1SCAK0051,AIKEN 8.6 SE,AIKEN,298,M,M,0,0,M,M,M,0,0,0,0,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,33.48,-81.84,US1SCAK0046,BEECH ISLAND 4.7 NE,AIKEN,468,M,0,0,0,M,0,M,0,0,0,0,M,M,M,M,M,0,M,M,0,0,M,M,0,0,0,0,0
SC,33.58,-81.79,USC00383665,GRANITEVILLE 1.2 NE,AIKEN,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,33.51,-81.98,US1SCAK0039,NORTH AUGUSTA 1.5 WSW,AIKEN,274,M,0,0,0,0,M,M,0,0,0,0,M,M,M,M,M,0,M,M,M,0,M,0,0,0,0,0,0
SC,33.63,-81.28,US1SCAK0073,SALLEY 4.9 NNE,AIKEN,388,M,M,0,0,M,0,M,0,0,0,0,M,M,M,M,M,0,M,M,0,0,M,M,0,0,0,0,0
SC,33.52,-81.34,US1SCAK0083,SPRINGFIELD 4.0 WNW,AIKEN,347,M,M,0,0,M,M,M,M,0,0,0,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,33.63,-81.36,US1SCAK0060,WAGENER 1.4 S,AIKEN,417,M,M,0,0,0,M,M,0,M,0,0,M,M,M,M,M,0,M,M,0,0,M,M,0,0,0,M,0
SC,33.64,-81.37,USC00388879,WAGENER 1SW,AIKEN,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,33.46,-81.45,US1SCAK0027,WILLISTON 4.3 NNW,AIKEN,322,M,M,M,0,M,M,0,0,M,0,0,M,M,M,M,M,0,M,M,0,0,0,M,0,0,0,M,0
SC,32.99,-81.29,US1SCAL0002,ALLENDALE 1.7 SE,ALLENDALE,169,M,M,0,0,M,M,M,0,0,0,M,M,M,M,M,M,0,M,M,0,0,0,M,0,0,0,0,0
SC,34.51,-82.65,US1SCAN0059,ANDERSON 0.9 S,ANDERSON,870,M,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M
SC,34.55,-82.82,US1SCAN0038,ANDERSON 10.4 WNW,ANDERSON,766,M,M,0,0,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
SC,34.38,-82.56,US1SCAN0021,ANDERSON 10.5 SE,ANDERSON,618,M,M,0,0,M,0,M,0,0,0,0,M,M,M,M,M,M,M,M,0,0,M,M,0,0,M,M,0
SC,34.56,-82.68,US1SCAN0023,ANDERSON 3.7 NW,ANDERSON,725,M,0,0,0,M,0,M,0,0,0,0,M,M,M,M,M,0,M,M,0,0,M,M,0,0,0,M,0
SC,34.57,-82.71,US1SCAN0050,ANDERSON 5.0 NW,ANDERSON,699,M,0,0,M,M,0,M,M,0,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,0,0,M,M
SC,34.56,-82.75,US1SCAN0037,ANDERSON 6.9 WNW,ANDERSON,684,M,0,0,0,M,0,M,0,M,M,0,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,M,0
SC,34.53,-82.66,USC00380165,ANDERSON,ANDERSON,800,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,34.53,-82.56,US1SCAN0046,BELTON 3.5 W,ANDERSON,777,M,0,0,0,M,0,M,0,0,0,0,M,M,M,M,M,0,M,M,0,0,M,0,0,0,0,M,0
SC,34.47,-82.51,US1SCAN0025,BELTON 4.1 SSW,ANDERSON,765,M,0,0,0,M,0,M,0,0,0,0,M,M,M,M,M,0,M,M,0,0,M,M,0,0,0,M,M
SC,34.74,-82.6,US1SCAN0055,EASLEY 5.6 S,ANDERSON,951,M,0,0,0,M,0,1,0,0,0,0,M,M,M,M,M,0,M,M,0,0,M,M,0,0,0,M,0
SC,34.66,-82.79,US1SCAN0043,PENDLETON 0.8 NNW,ANDERSON,830,M,0,0,0,M,0,M,0,0,0,0,M,M,M,M,M,0,M,M,0,0,M,M,0,M,M,M,0
SC,34.78,-82.49,US1SCAN0020,POWDERSVILLE 0.5 SSE,ANDERSON,984,M,0,0,0,M,M,M,M,0,0,0,M,M,M,M,M,0,M,M,0,0,M,M,0,M,M,M,M
SC,34.61,-82.73,USC00387687,SANDY SPRINGS 2 NE,ANDERSON,765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,34.35,-82.68,US1SCAN0022,STARR 2.0 SSE,ANDERSON,738,M,M,0,0,M,0,M,0,0,0,0,M,M,M,M,M,0,M,M,0,0,M,M,0,0,M,M,0
SC,34.55,-82.85,US1SCAN0013,TOWNVILLE 2.7 ESE,ANDERSON,747,M,0,0,0,M,M,M,0,0,0,0,M,M,M,M,M,M,M,M,0,0,M,M,0,0,M,M,0
SC,34.55,-82.84,US1SCAN0036,TOWNVILLE 3.7 ESE,ANDERSON,734,M,M,0,0,M,0,M,0,0,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
SC,34.64,-82.45,USC00389122,WEST PELZER,ANDERSON,690,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,34.61,-82.57,US1SCAN0004,WILLIAMSTON 5.4 W,ANDERSON,822,M,0,0,0,M,0,0.2,0,0,0,0,M,M,M,M,M,0,M,M,0,0,M,M,0,0,M,M,0
SC,33.29,-81.03,USC00380448,BAMBERG,BAMBERG,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,33.34,-81.18,US1SCBM0001,DENMARK 2.8 WNW,BAMBERG,249,M,M,0,0,M,M,M,0,0,0,0,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,33.1,-81.01,US1SCBM0006,EHRHARDT 0.2 SE,BAMBERG,142,M,M,0,0,0,M,M,0,M,0,0,M,M,M,M,M,0,M,M,0,0,M,M,M,0,0,0,0
SC,33.24,-81.39,US1SCBW0003,BARNWELL 1.2 WSW,BARNWELL,198,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,0,0,0,M,0,0,0,0,0
SC,33.17,-81.35,US1SCBW0006,BARNWELL 4.6 S,BARNWELL,244,M,M,0,0,M,M,M,M,0,M,0,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,M,M
SC,33.25,-81.24,USC00380490,BARNWELL 5 ENE,BARNWELL,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,32.41,-80.7,US1SCBF0080,BEAUFORT 1.6 SSW,BEAUFORT,18,M,M,M,0,0,M,M,M,M,M,M,M,M,M,M,M,M,0,M,0,0,0,M,0,0,0,M,M
SC,32.43,-80.64,US1SCBF0091,BEAUFORT 2.7 E,BEAUFORT,30,M,M,0,0,0,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.43,-80.64,US1SCBF0068,BEAUFORT 3.0 E,BEAUFORT,18,M,M,0,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
SC,32.47,-80.63,US1SCBF0097,BEAUFORT 4.5 NE,BEAUFORT,17,M,M,0,0,0,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M,0,0,0,0,0
SC,32.49,-80.63,US1SCBF0037,BEAUFORT 5.7 NE,BEAUFORT,55,M,M,0,0,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.47,-80.8,US1SCBF0098,BEAUFORT 7.1 WNW,BEAUFORT,22,M,M,0,0,0,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,0,0,0,0,M,0,M,0
SC,32.24,-80.87,US1SCBF0092,BLUFFTON 0.7 NNW,BEAUFORT,24,M,0,0,0,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,0,0,0,0,0,0,0,0
SC,32.25,-80.82,US1SCBF0022,BLUFFTON 2.9 ENE,BEAUFORT,9,M,0,0,0,0,M,M,0,0,M,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.27,-80.97,US1SCBF0015,BLUFFTON 5.1 NW,BEAUFORT,16,M,0,0,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,0,M,M
SC,32.27,-80.96,US1SCBF0010,BLUFFTON 6.2 WNW,BEAUFORT,32,M,0,0,M,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.22,-80.98,US1SCBF0050,BLUFFTON 7.0 W,BEAUFORT,26,M,0,0,0,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.1,-80.88,US1SCBF0023,DAUFUSKIE ISLAND 1.7 SW,BEAUFORT,12,M,0,0,0,0,M,M,0,M,M,M,M,M,M,M,M,M,0,M,M,0,0,M,0,0,0,0,0
SC,32.2,-80.77,US1SCBF0055,HILTON HEAD ISLAND 1.2 WNW,BEAUFORT,5,M,0,0,0,0,M,M,0,0,M,M,M,M,M,M,M,0,0,M,0,0,0,0,0,0,0,0,0
SC,32.23,-80.72,US1SCBF0059,HILTON HEAD ISLAND 2.8 NNE,BEAUFORT,23,M,0,0,0,M,M,M,0,0,M,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.25,-80.74,US1SCBF0002,HILTON HEAD ISLAND 4.0 N,BEAUFORT,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,32.24,-80.7,US1SCBF0066,HILTON HEAD ISLAND 4.1 NE,BEAUFORT,16,M,0,0,0,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.26,-80.73,US1SCBF0067,HILTON HEAD ISLAND 4.4 NNE,BEAUFORT,23,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,0,M,M,M,0
SC,32.34,-80.84,US1SCBF0032,OKATIE 7.2 ENE,BEAUFORT,16,M,0,0,0,0,M,M,0,M,M,M,M,M,M,M,M,0,M,M,0,0,0,M,0,0,0,0,0
SC,32.37,-80.85,US1SCBF0036,OKATIE 7.6 NE,BEAUFORT,14,M,0,0,0,0,M,M,0,M,0,M,M,M,M,M,M,0,M,M,0,0,0,M,0,0,0,0,0
SC,32.35,-80.69,US1SCBF0053,PARRIS ISLAND 1.7 N,BEAUFORT,13,M,M,0,0,0,M,M,0,0,M,M,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.38,-80.44,US1SCBF0096,SAINT HELENA 7.0 E,BEAUFORT,16,M,M,M,0,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0
SC,32.56,-80.83,US1SCBF0064,SHELDON 3.7 SSW,BEAUFORT,45,M,M,0,0,0,M,0,0,M,M,M,0,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.85,-79.91,US1SCBK0061,CHARLESTON 6.6 NE,BERKELEY,18,M,M,0,0,M,M,M,M,0,0,0,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,M,0
SC,32.89,-79.89,US1SCBK0079,CHARLESTON 9.1 NE,BERKELEY,5,M,M,0,0,0,M,M,0,0,0,M,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.85,-79.9,US1SCBK0048,DANIEL ISLAND 1.0 SE,BERKELEY,14,M,M,0,0,0,M,M,0,0,0,0,M,M,M,M,M,0,M,M,M,M,0,M,0,0,0,0,0
SC,32.84,-79.91,US1SCBK0067,DANIEL ISLAND 1.4 S,BERKELEY,7,M,M,0,M,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,M,M,M,M,M,0,0
SC,33.02,-80.05,US1SCBK0065,GOOSE CREEK 3.5 NW,BERKELEY,52,M,M,0,0,M,M,M,M,M,0,M,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,33,-80.06,US1SCBK0071,GOOSE CREEK 3.9 WNW,BERKELEY,45,M,M,0,0,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,33,-80.08,US1SCBK0017,GOOSE CREEK 4.6 WNW,BERKELEY,56,M,M,M,0,0,M,M,0,0,M,M,M,M,M,M,M,0,M,M,M,0,M,0,0,0,0,0,0
SC,33.28,-79.7,USC00384449,JAMESTOWN,BERKELEY,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,33.19,-79.99,US1SCBK0056,MONCKS CORNER 0.8 ESE,BERKELEY,58,M,M,M,M,M,M,M,0,0,M,0,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,33.2,-79.94,US1SCBK0038,MONCKS CORNER 3.6 E,BERKELEY,34,M,M,M,0,M,M,M,M,M,M,0,M,M,M,M,M,0,M,0,M,0,0,M,0,0,0,0,0
SC,33.07,-79.97,US1SCBK0055,MONCKS CORNER 8.9 S,BERKELEY,25,M,M,M,0,M,M,M,0,0,0,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,33.42,-80.03,US1SCBK0029,PINEVILLE 0.3 SSE,BERKELEY,77,M,M,M,0,0,M,M,0,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0
SC,33.41,-79.92,US1SCBK0059,ST. STEPHEN 0.4 ENE,BERKELEY,77,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,33.03,-80.13,US1SCBK0068,SUMMERVILLE 3.3 NE,BERKELEY,79,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
SC,33.08,-80.22,US1SCBK0046,SUMMERVILLE 5.5 NNW,BERKELEY,61,M,M,0,0,0,M,M,0,0,0,0,0,M,M,M,M,0,M,M,M,0,M,M,0,0,M,0,0
SC,33.81,-81.01,US1SCCA0002,GASTON 5.3 E,CALHOUN,310,M,M,M,0,0,M,M,0,0,0,0,M,M,M,M,M,M,M,0,0,0,M,0,0,0,0,0,0
SC,33.72,-80.92,US1SCCA0016,ST. MATTHEWS 9.0 WNW,CALHOUN,302,M,M,0,0,0,M,M,0,0,0,M,M,M,M,M,M,0,M,M,0,0,0,M,0,0,0,M,0
SC,33.76,-81.04,USC00388474,SWANSEA 3.5 NE,CALHOUN,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,32.78,-79.99,US1SCCR0138,CHARLESTON 0.3 ESE,CHARLESTON,11,M,M,0,0,M,M,M,0,0,0,0,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.76,-80,US1SCCR0194,CHARLESTON 1.6 SSW,CHARLESTON,25,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,0,0,0
SC,32.76,-79.98,US1SCCR0089,CHARLESTON 1.7 SE,CHARLESTON,12,M,0,0,0,M,M,M,0,M,0,0,M,M,M,0,M,0,M,M,M,0,0,0,0,0,0,0,0
SC,32.76,-80,US1SCCR0088,CHARLESTON 2.0 S,CHARLESTON,15,M,M,0,0,M,M,M,0,0,M,M,0,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.82,-80.01,US1SCCR0226,CHARLESTON 2.5 NNW,CHARLESTON,17,M,M,M,M,M,M,M,M,0,0,0,M,M,M,M,M,0,M,M,M,M,0,M,0,0,M,M,M
SC,32.83,-79.98,US1SCCR0087,CHARLESTON 2.9 NNE,CHARLESTON,13,M,M,0,0,M,M,M,0,0,M,0,M,M,M,M,M,0,M,M,M,0,M,M,M,0,M,0,M
SC,32.79,-80.04,US1SCCR0178,CHARLESTON 2.9 W,CHARLESTON,-9999,M,M,0,0,M,M,M,M,0,0,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.83,-79.99,US1SCCR0123,CHARLESTON 3.0 N,CHARLESTON,21,M,M,M,0,M,M,M,M,0,0,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,0,0,M
SC,32.79,-80.05,US1SCCR0116,CHARLESTON 3.2 W,CHARLESTON,15,M,M,0,0,M,M,M,M,0,0,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.82,-80.05,US1SCCR0210,CHARLESTON 3.8 NW,CHARLESTON,10,M,M,0,0,M,M,M,M,0,0,M,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.82,-80.05,US1SCCR0227,CHARLESTON 4.0 NW,CHARLESTON,11,M,M,0,0,0,M,M,M,0,0,M,M,M,M,M,M,0,M,M,M,0,M,0,0,0,0,0,0
SC,32.83,-80.04,US1SCCR0183,CHARLESTON 4.0 NW,CHARLESTON,20,M,M,M,0,M,M,M,0,0,M,M,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.83,-80.04,US1SCCR0164,CHARLESTON 4.1 NW,CHARLESTON,16,M,M,0,M,M,M,M,0,0,M,M,M,M,M,M,M,0,M,M,0,0,0,0,0,0,0,0,M
SC,32.73,-79.96,US1SCCR0013,CHARLESTON 4.6 SSE,CHARLESTON,6,M,M,M,0,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.74,-79.93,US1SCCR0213,CHARLESTON 5.0 SE,CHARLESTON,39,M,M,0,0,0,M,M,M,0,0,0,M,M,M,M,M,0,M,M,0,M,M,M,0,0,0,0,0
SC,32.81,-80.07,US1SCCR0097,CHARLESTON 5.0 WNW,CHARLESTON,49,M,M,M,0,M,M,M,0,0,0,M,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.74,-79.92,US1SCCR0096,CHARLESTON 5.2 ESE,CHARLESTON,27,M,M,0,M,0,M,M,M,0,M,0,M,M,M,M,M,M,0,M,M,M,0,M,0,0,0,0,0
SC,32.81,-80.08,US1SCCR0022,CHARLESTON 5.2 WNW,CHARLESTON,13,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.72,-79.95,US1SCCR0060,CHARLESTON 5.4 SSE,CHARLESTON,12,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,M,0,M,M,0,0,0,0,0
SC,32.75,-79.9,US1SCCR0114,CHARLESTON 5.9 ESE,CHARLESTON,4,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M,0,M,M,M,M
SC,32.81,-80.09,US1SCCR0205,CHARLESTON 6.1 WNW,CHARLESTON,17,M,M,0,0,M,M,M,M,M,0,M,M,M,M,M,M,0,M,M,M,0,0,0,0,M,M,0,0
SC,32.83,-80.09,US1SCCR0151,CHARLESTON 6.4 WNW,CHARLESTON,28,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.84,-80.09,US1SCCR0173,CHARLESTON 6.6 NW,CHARLESTON,16,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0
SC,32.9,-80.04,USW00013880,CHARLESTON INTL. AIRPORT,CHARLESTON,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,32.53,-80.31,US1SCCR0153,EDISTO BEACH 2.7 N,CHARLESTON,46,M,0,0,0,0,M,M,0,0,0,0,M,M,M,M,M,0,M,0,M,0,0,M,0,0,0,0,0
SC,32.56,-80.34,US1SCCR0214,EDISTO BEACH 5.1 NNW,CHARLESTON,15,M,M,0,0,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,M,M,0,M,M,0,0
SC,32.56,-80.37,US1SCCR0155,EDISTO BEACH 5.4 NNW,CHARLESTON,21,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.55,-80.24,US1SCCR0115,EDISTO ISLAND 3.6 E,CHARLESTON,10,M,M,0,0,0,M,M,0,M,0,M,M,M,M,M,M,0,M,M,0,0,0,M,0,0,0,0,0
SC,32.75,-80.24,US1SCCR0105,HOLLYWOOD 2.3 W,CHARLESTON,41,M,0,0,0,M,0,M,0,M,0,0,M,M,M,M,M,M,M,M,0,0,M,M,0,0,0,0,0
SC,32.72,-80.3,US1SCCR0162,HOLLYWOOD 5.8 WSW,CHARLESTON,33,M,M,M,M,M,M,M,0,M,0,0,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.8,-79.76,US1SCCR0166,ISLE OF PALMS 0.1 E,CHARLESTON,13,M,M,0,0,M,M,M,M,M,0,M,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,M
SC,32.72,-80.01,US1SCCR0074,JOHNS ISLAND 1.8 NE,CHARLESTON,8,M,M,0,0,0,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,0,M,M,0,0,0,0,0
SC,32.71,-80.09,US1SCCR0218,JOHNS ISLAND 3.3 WNW,CHARLESTON,17,M,M,0,0,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,0,0,M,0,0,0,0,0
SC,32.71,-80.14,US1SCCR0187,JOHNS ISLAND 6.4 W,CHARLESTON,12,M,0,M,0,0,M,M,M,0,0,0,0,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.6,-80.07,US1SCCR0154,KIAWAH ISLAND 1.0 SW,CHARLESTON,6,M,0,0,0,0,M,M,M,M,M,0,M,M,M,M,M,0,0,M,M,M,0,M,0,0,0,0,0
SC,32.63,-80.04,US1SCCR0083,KIAWAH ISLAND 1.5 NE,CHARLESTON,9,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,0,0
SC,32.6,-80.11,US1SCCR0199,KIAWAH ISLAND 3.1 WSW,CHARLESTON,11,M,M,0,0,0,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.63,-80.12,US1SCCR0189,KIAWAH RIVER 3.5 W,CHARLESTON,19,M,M,0,0,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M,0,0,0,0,0
SC,33.08,-79.46,US1SCCR0010,MCCLELLANVILLE 0.2 ESE,CHARLESTON,6,M,M,0,0,M,M,M,0,M,0,0,0,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,33.08,-79.46,US1SCCR0033,MCCLELLANVILLE 0.5 ESE,CHARLESTON,7,M,M,M,0,M,M,M,0,M,0,0,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.7,-80.29,US1SCCR0032,MEGGETT 1.8 W,CHARLESTON,31,M,M,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0
SC,32.82,-79.86,US1SCCR0148,MOUNT PLEASANT 0.4 E,CHARLESTON,34,M,M,0,M,M,M,M,0,0,M,M,M,M,M,M,M,M,M,M,M,M,0,0,0,M,0,0,0
SC,32.82,-79.88,US1SCCR0099,MOUNT PLEASANT 1.0 WSW,CHARLESTON,22,M,M,0,0,M,M,M,0,M,0,M,M,M,M,M,M,0,M,M,M,0,0,0,0,0,0,0,0
SC,32.82,-79.89,US1SCCR0197,MOUNT PLEASANT 1.3 WSW,CHARLESTON,22,0,0,0,0,M,M,M,0,0,0,M,M,M,M,M,M,0,M,M,M,M,0,M,0,0,0,0,0
SC,32.83,-79.84,US1SCCR0206,MOUNT PLEASANT 1.4 ENE,CHARLESTON,27,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,M,0,0
SC,32.8,-79.87,US1SCCR0161,MOUNT PLEASANT 1.6 S,CHARLESTON,23,M,0,M,0,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.85,-79.87,US1SCCR0131,MOUNT PLEASANT 1.7 NNW,CHARLESTON,2,M,M,0,0,M,M,M,0,0,0,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.85,-79.87,US1SCCR0144,MOUNT PLEASANT 1.7 N,CHARLESTON,5,M,0,0,0,M,M,M,M,0,0,M,M,M,M,M,M,0,M,M,M,0,0,M,0,0,0,0,0
SC,32.85,-79.86,US1SCCR0204,MOUNT PLEASANT 2.0 N,CHARLESTON,5,M,M,0,0,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M,0,0,0,0,0
SC,32.79,-79.86,US1SCCR0094,MOUNT PLEASANT 2.1 S,CHARLESTON,23,M,M,0,M,M,M,M,M,0,0,0,0,M,M,M,M,0,M,M,M,0,M,M,0,0,0,0,0
SC,32.79,-79.89,US1SCCR0159,MOUNT PLEASANT 2.6 SW,CHARLESTON,5,M,M,M,M,M,M,M,0,0,0,M,M,M,M,M,M,M,M,M,M,M,0,M,M,M,M,M,M
SC,32.84,-79.81,US1SCCR0208,MOUNT PLEASANT 3.2 ENE,CHARLESTON,52,M,M,M,0,M,M,M,0,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
SC,32.86,-79.81,US1SCCR0026,MOUNT PLEASANT 4.1 NE,CHARLESTON,24,M,M,0,0,M,M,M,0,0,M,M,M,M,M,M,M,0,M,M,M,0,M,M,0,M,0,0,M
SC,32.88,-79.83,US1SCCR0113,MOUNT PLEASANT 4.6 NNE,CHARLESTON,11,M,M,0,0,M,M,M,M,0,M,M,M,M,M,M,M,0,M,M,M,0,M,M,M,M,0,0,0
